,period,상의(여성),하의(여성),아우터(여성),수트(여성),운동복(여성),운동화(여성),구두(여성),상의(남성),하의(남성),아우터(남성),수트(남성),운동복(남성),운동화(남성),구두(남성),남성가방/지갑,시계(남성),여성가방/지갑,패션잡화,샌들(남성),샌들(여성),제철 채소,제철 과일,제철 해산물,다이어트 보조제,단백질 보충제,샐러드/닭가슴살,아이스크림/빙수,영양제,비타민,축산선물세트,쇠고기,채식푸드,캠핑,보온/보냉용품,선풍기커버,압축팩,제습/방향/탈취,해충퇴치용품,그릇/홈세트,조리기구,5G 휴대폰,스마트워치,태블릿,블루투스 이어폰,액션캠/캠코더,DSLR 카메라,콘솔,닌텐도,초경량 노트북,조립/반조립PC,키보드,마우스,모니터,레이저프린터,컬러레이저복합기,SSD,외장SSD,그래픽카드,신생아의류,임산부용품,유아침구,외출용품,분유,반려캐리어,침대/해먹,계단/스텝,울타리,기타애완용품,건강관리용품,재활운동용품,당뇨관리용품,냉온/찜질용품,의료용품,구급/응급용품,석션기/네블라이저,거즈/붕대/솜류,핀셋/포셉/겸자류,의료용가구,남성골프웨어,인원별텐트,등산화/트레킹화,테니스의류,일반자전거,스키장비,축구화,글러브,탁구라켓,모형/프라모델/피규어,아이돌굿즈,사무용품,필기도구,전략게임,기타,백화점/마트,카페/베이커리,치킨,게임/E머니,뷰티/헬스,편의점,콘서트,국내항공권,제주여행,해외항공권,고용률,물가,평균기온(°C),생활물가총지수,출생아수(명)
1159,2020-10-03,53.26605,69.58959,68.64565,40.191,63.8534,54.00687,50.57058,55.88642,47.41747,61.92166,46.0076,68.62652,57.62049,39.03584,37.35077,17.53522,62.66174,7.34072,9.63624,33.70033,7.15512,1.04135,0.08068,6.126,,8.64599,,5.01716,6.21707,5.88879,1.75067,8.34194,,25.48514,61.77868,3.25968,3.80794,13.40859,63.48994,29.58475,43.95052,47.25437,51.07035,28.04099,18.1259,49.00247,25.92841,13.66144,23.15642,9.63315,12.9169,11.00798,7.26396,2.50859,1.10889,12.57645,4.38359,23.64195,40.2812,13.045,9.72944,11.72927,21.7264,11.26551,11.92905,6.12117,6.5557,30.03357,3.07297,5.45744,10.34709,8.09651,8.58121,8.49366,4.9404,3.92377,8.58121,29.52597,46.45134,74.10872,41.2877,36.46857,65.79243,6.67185,26.32851,47.3716,9.32493,53.69388,36.19422,13.46425,28.81673,35.54734,13.7965,15.16065,22.50338,27.59369,34.33979,8.98657,25.78184,33.71046,30.56453,43.82664,28.7234,60.41935483870968,100.17419354838712,19.9,100.17419354838712,736.8812903225806
1160,2020-10-04,65.75416,75.75094,82.7838,43.16047,79.04729,65.04878,62.77832,72.12768,57.47079,80.03563,61.44433,86.98026,66.62472,51.65332,44.48189,21.89577,70.75049,10.17212,12.41644,39.64658,14.71093,1.26041,0.10664,7.79472,,13.03936,,5.66873,7.74515,8.0115,2.16565,10.44035,,30.07789,83.95112,4.06837,4.68817,15.3235,68.95602,37.6205,44.71246,52.68492,56.16155,29.13871,20.02203,53.93759,26.42044,14.32439,24.86975,10.37719,16.06798,12.09523,9.10747,3.26736,1.22776,13.48751,5.14965,26.53586,46.95538,15.59395,12.27378,14.68304,27.11158,12.1115,12.44852,6.95887,7.39027,37.47551,3.63546,5.47176,12.82519,11.16817,10.18162,10.14402,5.86143,4.87462,10.18162,31.92233,58.53647,95.67073,50.51449,42.79606,74.38907,7.65681,28.70555,50.07267,9.31593,57.73787,34.56365,8.68116,33.3988,38.84008,14.41285,24.57704,22.81947,26.03152,32.31185,8.74343,27.10399,36.37181,34.75503,46.47967,35.46099,60.42903225806452,100.17129032258065,16.6,100.17129032258065,734.3024731182795
1161,2020-10-05,62.9678,63.38523,80.02243,38.54861,78.29551,59.82292,52.11964,71.56161,52.98124,86.36011,58.86038,89.66325,59.68076,43.37703,40.47666,17.12975,56.98331,12.47105,14.33216,40.83007,16.31368,1.58625,0.21792,8.12417,,16.11057,,6.09538,8.87772,10.38337,2.56737,11.2363,,28.07086,100.0,4.28875,4.87583,14.37998,56.51339,34.85849,45.83971,53.75984,58.30122,30.68917,20.04341,52.06255,23.25067,13.05452,28.08937,10.44383,17.22269,13.93698,10.1193,4.14535,1.80512,16.0771,6.12338,30.78499,56.71647,18.73862,15.24209,15.5634,30.35469,12.65846,15.01778,8.5852,8.50613,35.48214,4.54949,6.36212,17.59533,14.31947,13.70957,13.23845,7.74414,7.36476,13.70957,47.90974,52.08161,81.75333,46.52506,38.77725,58.85607,7.65163,27.32925,40.35852,11.99819,48.5348,28.81229,7.38764,37.67307,35.18195,14.06389,25.39016,25.54321,20.9387,31.14015,9.26862,28.7821,33.96117,39.72892,48.80839,29.78723,60.43870967741936,100.1683870967742,13.3,100.1683870967742,731.7236559139784
1162,2020-10-06,61.98762,63.01645,79.78736,39.90063,73.19896,53.92549,49.51308,68.48423,51.74095,87.38725,55.45573,85.2015,56.23356,40.89315,36.5995,17.72135,55.28135,12.41757,20.04382,40.67212,16.71436,1.53671,0.24528,7.85546,,14.87609,,5.81548,8.66752,10.69328,3.02315,9.38598,,26.45632,92.58655,4.09137,4.64994,12.27483,52.55779,32.83386,44.77866,50.01178,54.89333,28.60468,19.85429,49.75249,19.67044,12.27053,26.58902,10.35466,15.75288,13.27728,9.54481,4.06923,1.79942,15.24973,5.93749,30.48433,56.7473,17.08244,14.26098,15.0436,27.44733,11.66091,14.18008,7.96073,9.01757,33.15303,5.61242,6.30588,15.99321,14.72329,12.92117,12.43711,6.52173,7.00902,12.92117,45.81073,48.93081,67.14673,42.47392,28.70884,50.73331,6.30896,25.42559,39.88614,11.82718,45.68458,37.1343,10.28411,38.1809,33.66526,14.73605,23.2,24.62205,24.63747,36.68319,8.37385,28.54055,31.89123,36.73215,47.17805,28.7234,60.44838709677419,100.16548387096776,14.2,100.16548387096776,729.1448387096774
1163,2020-10-07,58.83074,61.87522,74.22431,36.9289,67.17411,51.71513,47.89778,62.80581,49.92046,75.2821,53.40732,75.75128,52.53468,39.35224,33.989,15.30842,53.67751,11.58457,22.5641,37.71222,19.17572,1.5213,0.21236,7.17226,,13.39471,,5.35744,8.01462,10.28783,2.63786,9.57204,,24.92122,87.52206,3.96489,4.5105,11.38009,48.51038,30.70737,40.14655,47.54844,53.15095,26.94067,21.28667,49.60249,21.7941,10.78253,25.39939,9.97833,15.28295,12.48927,9.33733,3.83397,1.78515,14.94015,5.74434,29.29897,52.75741,16.63366,13.30408,14.63931,26.07244,10.4566,14.7557,7.1061,8.84322,29.84472,4.70666,6.27584,14.15234,14.13393,12.41331,11.88031,7.2633,6.44332,12.41331,45.51338,46.43432,56.4096,37.12532,28.8371,47.71583,6.32452,25.38736,39.08672,11.96219,44.8516,54.47158,16.51079,37.68464,29.20568,16.15181,24.06557,24.71778,22.51488,48.67057,7.93619,31.45181,31.08125,36.64511,45.87888,27.30496,60.45806451612904,100.1625806451613,16.0,100.1625806451613,726.5660215053763
1164,2020-10-08,51.53223,57.30907,64.25113,33.38777,55.69215,44.64837,40.84507,52.33556,43.7891,62.6946,46.98896,62.62568,46.24862,32.15907,29.10547,13.10821,48.19991,9.45703,17.53019,30.66107,18.60331,1.5213,0.16924,6.60339,,9.79279,,4.70947,7.12171,8.08674,2.14795,9.2516,,22.11438,67.2505,2.88983,3.74561,9.5906,47.13343,27.67009,36.85009,58.78199,49.46233,26.80788,19.92336,45.14362,26.32782,9.82275,23.31441,9.30284,14.06731,11.98703,8.81803,3.3974,1.59443,13.59093,5.53086,28.09511,46.41007,14.66764,12.00307,12.88685,23.32639,9.39479,13.2441,6.80318,7.91798,27.53427,4.12349,5.60379,12.73793,11.5694,10.75393,10.17052,6.7994,5.25576,10.75393,43.01206,41.58633,47.53482,31.33494,23.2578,43.49354,6.53188,21.66325,33.68459,10.87308,42.84861,45.67538,15.9038,33.81242,26.34547,15.96718,25.77049,24.88395,21.59719,37.53943,7.74168,30.61276,36.4361,39.36831,49.02739,25.0,60.46774193548387,100.15967741935484,17.2,100.15967741935484,723.9872043010752
1165,2020-10-09,53.12407,61.79611,66.26111,40.17739,61.03095,48.19497,46.42774,52.32749,48.6073,64.22885,49.38012,68.45446,50.9417,37.46504,31.99653,14.63706,53.19973,8.67668,15.77327,30.44943,16.88609,1.43984,0.18918,5.99665,,8.16373,,4.11453,5.80451,6.83225,1.82167,8.1352,,21.54912,62.9871,2.88791,3.53185,8.07219,49.32821,28.12076,37.67713,51.83041,46.4073,25.37694,18.19004,46.56866,24.15571,10.7496,21.15188,8.58997,12.89539,10.81287,7.74476,2.91979,1.24337,11.74705,4.70817,24.35556,41.58855,12.75114,10.49367,12.15666,19.49993,9.60649,10.27236,6.12963,7.22289,28.62305,3.82157,4.60794,9.20272,9.71479,8.83759,8.42402,7.51388,4.0896,8.83759,32.35962,47.89258,52.02368,36.12226,26.07952,52.18018,6.30896,22.86302,38.71124,10.40504,47.83902,27.31482,14.16932,31.5096,26.06984,15.89379,27.3836,24.8406,26.71803,43.62325,7.76113,29.53216,31.80123,35.66277,47.03734,23.75886,60.47741935483871,100.1567741935484,17.2,100.1567741935484,721.4083870967742
1166,2020-10-10,54.46148,65.55978,69.54594,39.63068,63.6437,51.75145,47.7897,54.92641,51.27497,66.93021,50.42842,72.11699,52.44956,38.23487,33.5752,15.2353,57.27687,9.01047,14.42974,30.2051,15.05437,1.40131,0.14234,5.90375,,7.88222,,4.61989,6.47084,6.55055,1.75822,8.20756,,22.88022,60.36659,3.09679,3.48963,8.46033,50.42977,29.32366,36.85444,54.69744,46.08842,25.07821,17.61939,47.81744,20.12254,10.82958,21.31276,8.9361,13.96231,11.33309,7.60781,2.87557,1.28518,11.88993,4.58037,25.18786,44.07463,13.91062,9.53059,12.59725,20.05889,10.48872,11.18494,6.28532,7.42514,29.14296,3.2715,4.55904,9.81031,10.04972,8.56481,8.39373,5.22484,4.07756,8.56481,30.3131,49.40142,65.83503,40.8015,27.91791,56.9026,6.42301,23.95596,41.24273,10.081,49.10466,34.50264,12.06106,32.36318,26.6317,15.90745,31.01639,23.85983,29.91243,43.12753,7.18731,24.35799,35.20185,26.38647,51.36126,25.3546,60.487096774193546,100.15387096774194,16.9,100.15387096774194,718.829569892473
1167,2020-10-11,61.71715,72.74674,76.86017,47.38668,76.87145,61.20997,54.24394,63.96457,59.4041,77.09104,61.933,86.29489,61.32746,45.55759,39.51477,18.44589,60.82703,10.7427,16.73179,34.57881,13.45163,1.59395,0.17527,6.44545,,25.56186,,5.37446,7.22968,8.16601,2.07873,9.89249,,26.01877,80.01357,4.0607,3.9493,9.5913,60.0267,33.26024,40.93383,62.35326,48.1732,25.61758,19.24746,50.35625,21.161,11.29321,22.67463,9.62357,14.73677,14.2457,8.05225,2.89852,1.30499,12.01173,4.90422,25.22461,45.18817,14.74111,11.24012,13.60549,22.82745,10.84128,11.54998,6.78456,8.34573,33.27193,3.45968,5.46512,10.92669,11.95384,9.32041,9.10044,5.66504,4.48679,9.32041,30.78537,57.35995,85.69533,51.94715,39.35442,64.18261,8.51218,28.86297,44.3435,9.63096,51.39868,35.68675,7.22109,34.06673,29.70818,16.48945,38.96393,24.15966,29.49211,84.49752,9.47286,32.15102,37.83106,29.58219,54.76951,27.48226,60.49677419354839,100.15096774193547,16.9,100.15096774193547,716.250752688172
1168,2020-10-12,56.56473,64.0952,68.69279,41.29349,68.8717,52.10299,46.31501,59.86103,54.16126,69.4049,56.95255,76.59929,53.89536,42.81398,35.77685,14.58388,53.21679,11.42398,16.42529,33.94933,17.91642,1.77008,0.268,7.1844,,26.58636,,6.00905,8.44077,10.84493,3.58272,8.98284,,25.58817,84.91513,4.08562,4.31846,12.95425,47.33372,32.52352,40.15881,57.921,49.20461,25.95006,21.67642,52.3138,20.21007,11.06696,25.49986,9.91696,12.74765,12.81624,8.96949,3.59628,1.83081,14.71562,5.94185,29.08052,53.5723,16.53943,13.0344,15.11951,27.73619,12.05219,12.79483,6.68641,8.78045,32.61447,4.08627,6.13717,15.57333,12.8381,12.13593,11.49194,6.95516,7.26178,12.13593,41.85761,46.94208,75.90958,46.65201,39.31167,53.97342,8.19595,25.40085,38.88081,11.65616,44.45516,27.36474,7.44118,39.74592,28.97881,16.73653,30.07213,30.00451,26.51488,54.484,8.29605,41.58403,36.87323,36.94354,53.97139,35.28368,60.50645161290323,100.14806451612904,16.2,100.14806451612904,713.6719354838709
1169,2020-10-13,60.27221,64.45384,71.08676,39.47189,69.58968,51.173,43.48765,58.12093,52.76751,71.64145,58.54576,75.69564,51.8081,38.98975,35.014,12.69609,51.72937,12.14766,16.89058,32.44214,18.77504,1.9341,0.34497,7.00288,,19.23023,,5.48946,7.9535,10.44329,3.02329,9.9235,,24.8721,74.75899,3.98405,4.40027,10.57106,46.12367,31.30443,38.28761,59.11083,50.36149,24.18937,20.12893,49.86874,21.21029,10.43908,24.66033,9.92319,12.70621,12.89457,8.82745,3.56718,1.75778,14.41012,6.04713,29.27271,51.64476,15.83671,12.45563,14.41984,25.62039,11.92039,12.03669,6.80148,8.44801,30.25739,4.02423,5.99501,14.18527,14.90496,11.942,11.42305,6.96532,6.33634,11.942,43.23946,45.72737,62.4195,42.86578,26.37879,47.29036,6.53706,23.34989,35.75581,12.98829,43.76265,24.40032,15.49991,39.39339,29.98098,16.14049,29.21967,29.40847,23.83187,48.53537,9.01575,33.2062,41.61738,40.91022,53.32385,27.12765,60.516129032258064,100.1451612903226,13.6,100.1451612903226,711.0931182795698
1170,2020-10-14,58.59945,69.38836,72.42859,40.60387,67.50086,48.88539,42.94728,57.01805,52.66731,74.91383,55.05408,74.53947,49.60972,37.91597,32.68717,12.25737,49.79457,12.85652,19.06445,32.08188,18.77504,1.85484,0.34636,6.88282,,15.11837,,5.61418,7.60847,9.93921,2.74484,9.48935,,24.85613,76.71418,3.85182,4.1858,9.1502,50.07093,32.52352,54.23547,57.42421,51.73374,25.47486,20.04505,49.89874,17.37002,9.36425,23.68742,9.36469,12.21778,12.48227,8.62854,3.71531,1.79908,14.70065,6.01155,28.90399,49.76213,15.21225,13.20569,14.80185,22.91186,10.55627,12.52807,6.36825,8.51078,30.13382,3.85259,5.7973,13.61226,15.94463,11.55787,11.08617,6.29148,5.85489,11.55787,43.09952,44.27943,56.09074,38.49234,23.87772,44.15322,6.5889,23.05867,35.84665,12.43024,43.70326,28.31868,14.73564,38.07829,28.45087,16.09325,33.6,29.85098,22.83012,55.34024,9.73546,34.08339,35.74183,35.05346,48.8352,26.41843,60.5258064516129,100.14225806451611,12.8,100.14225806451611,708.5143010752688
1171,2020-10-15,54.51196,62.23345,69.85937,36.6408,66.36286,46.60238,41.92697,53.14153,48.28357,77.14791,50.56766,72.38321,47.47537,37.34421,30.1135,12.64291,47.96489,12.98233,21.00412,31.81811,16.37092,1.87136,0.434,6.33683,,12.72786,,5.2374,7.27915,9.14028,2.36666,8.92081,,23.19301,66.30006,3.01822,3.83851,7.41576,43.24459,30.3444,44.10716,47.89613,47.15694,25.09844,18.861,46.68491,15.76813,8.84715,21.99496,8.89487,11.18755,11.93856,7.88313,3.56904,1.77776,13.79573,5.57007,27.04395,51.22806,13.99846,12.50766,14.62281,22.78806,10.4706,11.84949,5.92993,7.86916,28.99608,3.48863,5.62021,12.1468,20.62595,10.63279,10.12093,6.76215,5.36676,10.63279,41.54276,43.38827,48.16666,35.37547,23.40743,40.63186,7.51684,20.85254,35.17441,12.80828,42.10502,28.1412,14.06841,36.90732,27.01405,16.05617,34.79344,29.63966,29.14185,63.49707,7.62497,40.38901,33.13833,30.39045,47.21837,23.93617,60.53548387096775,100.13935483870968,11.7,100.13935483870968,705.9354838709677
1172,2020-10-16,49.79222,57.41658,62.62871,34.51975,59.52677,42.93899,35.7528,48.05996,44.17731,72.10134,45.96342,64.09401,42.82129,33.79028,27.11237,10.64876,46.3141,11.69832,18.08774,27.43973,12.76473,1.68642,0.46553,6.18175,,10.76653,,4.70933,6.9094,7.678,1.84803,6.80173,,21.04826,52.38289,2.80742,3.44222,6.46458,39.23057,27.47647,43.41687,42.16267,44.49085,25.33586,17.75424,46.56491,18.23767,9.56613,20.92787,8.87857,10.2575,11.69905,6.79232,3.31102,1.77625,13.06906,5.43647,25.82606,47.80551,13.7046,12.9373,14.51885,20.17519,9.13119,11.41426,5.15146,7.59019,26.59936,3.39764,4.88494,11.51946,16.72901,9.75864,9.30105,6.5556,4.73955,9.75864,38.74409,40.91035,41.91838,31.76297,18.25566,39.54125,6.35044,18.32482,32.62475,10.82808,40.9448,28.15507,13.56567,34.33941,26.5688,15.65686,31.81639,27.72148,38.77408,51.46462,6.94417,34.26137,35.79969,25.36682,48.17629,25.0,60.54516129032258,100.13645161290324,11.8,100.13645161290324,704.7268123482482
1173,2020-10-17,48.98737,61.6103,61.3376,38.02232,61.49979,48.16761,41.13559,47.5682,47.39995,73.22453,49.23151,65.02448,47.20088,36.62794,28.16323,13.18133,50.69093,10.38398,15.82605,25.3443,12.47853,1.77669,0.31901,5.46423,,8.81212,,4.06883,6.06241,6.59196,1.51946,6.50196,,19.98995,46.82959,2.57363,3.14538,5.44371,41.09989,26.1582,44.47982,39.47539,41.19326,25.3469,16.20346,43.47108,17.34877,10.07596,18.93198,8.54299,9.97849,11.37633,6.0618,2.71456,1.37869,11.32452,4.36544,23.24425,40.72256,11.48145,9.72171,12.35468,17.88119,9.24487,10.30512,5.57285,6.47898,26.51776,3.21773,5.08788,9.34103,12.68312,7.96517,7.57953,5.74292,3.7673,7.96517,30.59296,43.41923,47.23876,35.35346,19.6879,42.38043,6.6874,21.76782,36.91254,9.14491,44.71263,30.16555,11.40748,29.65593,23.43084,14.62324,30.81967,25.83762,29.30998,47.63406,8.014,25.51487,37.07251,20.87789,43.00192,33.51063,60.55483870967742,100.13354838709678,13.1,100.13354838709678,703.5181408255289
1174,2020-10-18,56.87402,69.62286,70.27912,42.4958,75.91875,55.52313,49.5247,58.39958,56.95576,86.25095,63.81674,81.17288,55.63797,47.73878,34.95276,13.55357,56.48199,12.353,18.62267,28.73294,16.59988,1.77559,0.4034,6.33397,,10.50117,,4.63283,6.59324,7.66384,1.98078,7.01881,,24.41971,66.19144,3.40915,3.81481,6.65482,44.65492,30.97183,45.27745,44.27714,44.77471,24.77999,17.80522,48.69121,17.39296,10.45148,20.61595,8.47012,10.99701,11.94335,6.17405,3.0196,1.39262,11.27894,4.81345,23.55566,45.14412,13.38837,10.73115,13.44873,20.3984,10.51179,11.98521,7.45473,7.55765,31.556,3.11226,5.16193,10.3899,14.11498,8.48223,8.24157,5.37383,4.33567,8.48223,26.76228,50.37617,72.24049,46.47318,25.65198,49.34441,7.0762,25.80228,42.16933,10.072,48.46887,32.38401,6.90343,32.86582,27.91092,15.30165,31.51475,26.70098,28.43432,40.33348,7.44991,27.23112,34.35973,25.4663,41.50799,34.92907,60.564516129032256,100.13064516129032,13.6,100.13064516129032,702.3094693028095
